zincid,smiles,UMAP_1,UMAP_2
ZINCju000005Lh0k,C1CCC(SCCN2CCC[C@H]2c2nn[nH]n2)CC1,7.1576734,10.354481
ZINCnw000001WNfd,CN(C1CCCC1)S(=O)(=O)NCC[C@H](CCC(C)(C)C)C(=O)O,9.692561,7.8177104
ZINCov000000euAl,COc1ccc(C(=O)N[C@](C)(CC(=O)O)c2ccccn2)cc1C,1.2871004,10.881542
ZINCo7000003MUNZ,CSc1ncc(C(=O)N2CCC[C@@H]2CN=c2nnn(C)[nH]2)c(O)n1,6.808638,11.073907
ZINCjw000005QE3g,C[C@@H](NS(=O)(=O)c1cc(F)c(Cl)cc1F)C1CSC1,5.442941,11.340655
ZINCkb00000gFtcX,O=C1CC(C(=O)NCCc2ccc(C(F)F)cn2)=NN1,3.1416895,9.253964
ZINCpv000006JSzY,CC(C)(C)Oc1cccc(CCC(=O)N[C@H]2C[C@@H]([C@H](F)C(=O)O)C2)n1,5.3982663,12.373801
ZINCof000009fq5n,COc1ccccc1[C@@H](NC(=O)c1ccc2nn[nH]c2n1)C(=O)O,1.4897697,11.473112
ZINCpx000006MJbR,O=C(N[C@@H](CC1CC1)C(=O)O)[C@H]1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1,5.270429,12.706503
ZINCkj00000dEfCa,O=C(O)C1(CCN2CCc3nocc3C2)CCOCC1,8.639643,11.736319
ZINCo600000riq3l,CCOC(=O)CC(=O)N[C@@H]1CCC[C@H](NC(=O)c2coc(O)n2)C1,9.425251,13.204908
ZINCiu000004mDqh,CC[C@H](CCNC(=O)CC(C)(C)C1CC1)C(=O)O,9.209149,7.5559764
ZINCj600000ch4Xl,O=C(O)CNC(=O)CCNC(=O)c1ccc(Cl)cn1,4.2310424,7.266468
ZINCmd000000Rzjo,O=C(O)C[C@@H](NC(=O)CNC(=O)Cc1ccccc1)C1CC1,1.4919685,13.821961
ZINCoj00000dnVw1,Cn1c(Cc2nn[nH]n2)nnc1N1CC[C@@]23CC[C@@H](C[C@H]12)C3(C)C,6.2845154,10.152668
ZINCmf000000ZAdN,C=CCn1cc(CNS(=O)(=O)c2cc(F)ccc2C#N)nn1,0.40790787,8.120722
ZINCma000003HN51,CC1=NOC(=O)[C@@H]1CC(=O)N1CCC[C@@H](N=c2[nH]nco2)C1,7.516958,10.333762
ZINCj500000c9Z2F,O=C(Cn1ccnn1)N1CC[C@H](C(F)(F)C(=O)O)C1,10.766358,6.3445697
ZINCio00000211IZ,Cc1nc(C)c(CNC(=O)N=c2cccn[nH]2)s1,3.6377602,9.796814
ZINCj6000002mBq1,O=C(O)c1ccc(NC(=O)[C@@H]2CCS(=O)(=O)N2)cc1,4.4535866,12.698823
